ri modes cells dofs u_L2_norm l2d u_Linfty_norm  infdif  u_H1_norm    h1dif lambda_norm lambda1  lambda2 lambda3 lambda4 lambda5 lambda6 lambda7 lambda8 lambda9 lambda10 lambda11 lambda12 lambda13 lambda14 lambda15 lambda16 lambda17 lambda18 lambda19 lambda20 lambda21 lambda22 lambda23 lambda24 lambda25 lambda26 lambda27 lambda28 lambda29 lambda30 lambda31 lambda32
0.2 6 10960 22920 8.423e-02 0.03 1.280e-01 0.01 5.364e-01 0.02 32.8, -1.726e+01 1.731e-01 3.308e-02 -1.540e+01 -4.541e-05 9.667e-05 4.870e-05 -2.562e-04 2.335e-04 2.780e-06 -8.221e-06 -2.103e-04  NA NA NA NA -1.736e+01 -2.177e-01 -6.469e-02 -1.542e+01 2.690e-05 1.128e-04 2.806e-05 2.707e-04 2.469e-04 -2.173e-06 -3.013e-06 -1.845e-04 
0.2 8   256   578 9.624e-02    - 1.456e-01    - 5.902e-01    - 39.0417, -2.050e+01 1.776e-01 -4.131e-02 -1.743e+01 7.044e-03 -5.055e-04 -1.493e-03 -5.636e-03 -8.384e-04 -1.413e-05 4.929e-05 3.722e-04 -1.208e-04 -8.119e-05 -6.147e-05 6.094e-05 -2.202e+01 -2.518e-01 -2.004e-02 -1.776e+01 -3.367e-03 -6.283e-04 -2.321e-03 5.655e-03 4.181e-04 8.538e-05 -3.581e-05 3.698e-04 9.922e-05 -1.101e-04 -7.413e-05 -8.666e-05 
0.2 8   679  1480 9.106e-02 0.12 1.368e-01 0.13 5.640e-01 0.10 35.9, -1.899e+01 2.170e-01 5.834e-02 -1.665e+01 5.949e-04 -3.065e-04 -8.381e-05 -7.581e-04 1.497e-04 2.166e-05 -2.532e-05 -3.408e-04 -8.914e-05 -6.374e-05 -2.736e-05 3.476e-05 -1.939e+01 -2.527e-01 -7.097e-02 -1.667e+01 -1.405e-04 -2.898e-04 -1.459e-04 5.998e-04 6.224e-04 3.879e-05 -3.690e-05 -3.382e-04 -1.838e-05 -7.331e-05 -2.751e-05 4.703e-06 
0.2 8  1717  3658 8.739e-02 0.09 1.307e-01 0.10 5.477e-01 0.07 34.1, -1.803e+01 1.839e-01 3.327e-02 -1.598e+01 1.735e-04 -9.307e-06 5.486e-05 -3.851e-04 2.621e-04 -6.030e-06 2.904e-06 -3.353e-04 -3.351e-05 -1.945e-05 -1.206e-06 1.090e-05 -1.814e+01 -2.323e-01 -6.741e-02 -1.599e+01 -1.658e-04 6.283e-06 2.322e-05 4.396e-04 2.944e-04 1.183e-05 -1.382e-05 -3.440e-04 3.576e-05 -2.100e-05 -4.617e-07 -8.532e-06 
0.2 8  4339  9160 8.554e-02 0.05 1.283e-01 0.04 5.403e-01 0.03 33.3, -1.757e+01 1.778e-01 3.406e-02 -1.564e+01 2.921e-05 6.560e-05 4.727e-05 -3.162e-04 2.785e-04 -1.044e-06 -3.815e-06 -2.869e-04 -2.052e-05 -8.788e-06 -3.363e-07 9.798e-06 -1.765e+01 -2.264e-01 -6.969e-02 -1.566e+01 2.537e-05 6.683e-05 2.613e-05 3.397e-04 2.597e-04 -3.540e-06 3.519e-06 -2.735e-04 1.801e-06 -9.437e-06 3.945e-07 -8.741e-06 
0.2 8 10960 22920 8.423e-02 0.03 1.280e-01 0.01 5.364e-01 0.02 32.8, -1.726e+01 1.731e-01 3.308e-02 -1.540e+01 -4.541e-05 9.667e-05 4.870e-05 -2.562e-04 2.335e-04 2.780e-06 -8.221e-06 -2.103e-04 -6.069e-06 3.320e-06 4.373e-06 5.315e-06 -1.736e+01 -2.177e-01 -6.469e-02 -1.542e+01 2.690e-05 1.128e-04 2.806e-05 2.707e-04 2.469e-04 -2.173e-06 -3.013e-06 -1.845e-04 5.206e-06 3.698e-06 3.967e-06 -6.709e-06 
0.05 2   256   578 6.470e-02    - 2.076e-01    - 8.349e-01    - 1155.16, -5.776e+02 -1.168e-01 -1.036e-01 -5.777e+02  NA NA NA NA NA NA NA NA NA NA NA NA -5.767e+02 1.712e-01 1.536e-01 -5.783e+02 
0.05 2   676  1470 4.075e-02 0.99 1.489e-01 0.71 6.328e-01 0.59 710, -3.549e+02 1.947e-02 2.571e-02 -3.549e+02  NA NA NA NA NA NA NA NA NA NA NA NA -3.550e+02 2.361e-02 1.704e-02 -3.549e+02 
0.05 2  1699  3608 3.325e-02 0.45 1.195e-01 0.49 5.498e-01 0.31 563, -2.813e+02 2.389e-03 6.972e-03 -2.813e+02  NA NA NA NA NA NA NA NA NA NA NA NA -2.811e+02 -3.432e-03 -7.491e-03 -2.814e+02 
0.05 2  4306  8998 3.132e-02 0.13 1.121e-01 0.14 5.291e-01 0.08 526, -2.631e+02 -7.185e-03 -2.902e-03 -2.631e+02  NA NA NA NA NA NA NA NA NA NA NA NA -2.630e+02 2.081e-03 -2.339e-03 -2.631e+02 
